uid,post_body_text,primary_product,petrochemical_product,ff_infrastructure_OR_production,green_message,renewable_energy,emissions_reduction,false_solutions,recycling,green,brown,misc
gcrM9LBsDpQ,"What if we could make the world's hardest working vehicles lower emission vehicles? Watch to find out how ExxonMobil is working to do just that. 
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  From renewable diesel made from plants to advanced biofuels made from wood waste, we're working to develop energy-ready fuels that could help reduce emissions by up to 85% compared to conventional fuels.
  
 

  Learn more at https://www.exxonmobil.com/fuels.
  
 

  Take a peek into the future of lower emission transportation fuels:
  https://energyfactor.exxonmobil.com/insights/the-future-of-lower-emission-transportation-fuels/ 
  
 

  Hear from ExxonMobil Senior Technology Advisor, Tim McMinn, on biofuels:
  https://energyfactor.exxonmobil.com/reducing-emissions/alternative-fuels/a-bio-fueled-future-with-tim-mcminn/ 
  
 

  Discover why how renewable diesel is a sustainable solution for our changing world:
  https://energyfactor.exxonmobil.com/reducing-emissions/alternative-fuels/renewable-diesel-strathcona-canada/
  
 

  Follow ExxonMobil for the latest updates on sustainable energy solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1567543232170541058,"Reaching our ambition of #netzero emissions by 2050 will take more than one sustainable solution. 
  
 

  ✅ Biofuels 
  ✅ Carbon capture &amp; storage 
  ✅ Methane detection &amp; mitigation 
  
 

  Our work today is laying the foundation for tomorrow’s energy demands.",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1467875094701690882,"Today we announced one of the most ambitious emission-reduction plans in the Permian Basin: net-zero Scope 1 &amp; 2 greenhouse gas emissions by 2030. It’s a big step, as the Permian is home to over 40% of our net U.S. oil and gas production. Learn more. https://t.co/T7WKspJGbG https://t.co/nA4JA4jK5m",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1454103768203677699,Today we announced strong third-quarter 2021 earnings performance and highlighted our intent to spend approximately $15 billion on lower-carbon investments from 2022 – 2027. We’re committed to helping advance climate solutions. https://t.co/ETmGBJxE9b https://t.co/WQU7rmOkVm,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1438484481036492805,We can help Houston reach its goal of being carbon-neutral by 2050. Excited to announce our interest in advancing #carboncapture &amp; storage in the Houston area. Read more here &gt;&gt; https://t.co/ssPu7TY7D7 https://t.co/CbtOpTEVm2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1306299490849239041,We are proud to announce the winners for the 2020 Power Play Awards! Click the link to see which of our finalists were selected: https://t.co/Mz3UbGZoQA. https://t.co/4Xho5Sp3uu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1296563869687652353,Want to learn about outstanding women leaders in #LNG? Look no further than our #PowerPlayAwards finalists for the Vanguard award. Learn about the awards today: https://t.co/4filTWxhz0. #WomenInLNG https://t.co/L8t4kesjDs,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1295438462519304195,"Wu Wei, one of the 2019 #PowerPlayAwards finalists, shared how she feels the awards program encourages young #WomenInLNG: https://t.co/agsqZs7EYi. https://t.co/dRwC1TLgp8",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1259948007899967495,Interested in gaining insight into how #LNG plants can be more energy efficient? Check out our recent #TrendingTopic: https://t.co/7jkCKR5NUX. https://t.co/MKolpcD8FQ,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
1547285640383025152,We are getting close to the date for the #PowerPlayAwards finalists’ announcement! Take a look at upcoming key dates below and find more information on the awards program here: https://t.co/UOtOpIdevJ. #WomenInLNG https://t.co/7JEb7jNyRL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1519347393661186048,"Do you know a young woman, 35 or younger, who is excelling early in her #LNG career? Nominate her for our #PowerPlayAwards’ Rising Star Award: https://t.co/UOtOpIdevJ. #WomenInLNG https://t.co/Qf4hCNFRti",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1570442300534177792,"It's 90% of the atoms in the universe and can work with existing natural gas infrastructure. Hydrogen is the low-emission fuel source that could play an important role in the #energytransition. 
  
 

  Here are 8 key things to know:
  https://t.co/3vMxV0RCWg",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1577008522222501888,Visualize #energy data today with @ExxonMobil_LNG’s Interactive World LNG Map &amp; Dashboard: https://t.co/A9heYiyiMG. https://t.co/lLvmczDjAS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1575166966104457218,"Register now to learn how ExxonMobil supports the healthcare industry, providing global availability of high quality solutions and meeting the increasingly demanding requirements. https://t.co/dYhskR7vVH
  
 

  #medicalstopper #healthcare",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1575514427872387072,Check out a highlight from the #PowerPlay reception our team in #Mozambique hosted earlier this month celebrating the hard work and contributions of Mozambican #WomenInLNG. https://t.co/qNo2M8A1YM,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1574794066075713537,"Check out the latest Polyethylene Perspectives Newsletter for global PE market insights, downgauged HDS solution with 30% PCR content, industry events and more! https://t.co/bks8coBBEq
  
 

  #heavydutysacks #filmdesign #pe",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1571874026779283457,Learn how ExxonMobil and @MillikenChem collaborated to develop a post-consumer recycled #polypropylene solution that provides outstanding mechanical properties in a highly efficient process. https://t.co/WM1vsKJRKJ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1570073701802184706,"#ICYMI: The 2022 #PowerPlay Awards Pioneer Award winner is Taciana Peão Lopes. CEO of MES-MozUP, and the co-founder and executive director of @MozWomenEnergy, she has been a pioneer in integrating a gender lens to the industry. Learn more about her here: https://t.co/aOuRpDhZiR.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1567501815977058307,"If you missed this morning’s session with Tze San Koh, attend the upcoming lightning talks she is moderating. The first one starts in 15 minutes: https://t.co/xOYIfcSvo8! #Gastech",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1570429525535621135,"What a wonderful exchange of ideas at the 2022 @LubricantExpo! If we did not have the opportunity to meet at the show, click here to connect with one of our Synthetic base stock experts and learn how we can lower carbon solutions, together: https://t.co/Ft7cUH30sD",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1569705739504984074,"Save the date! This Performance Polymers Innovation Week live webinar session will cover a series of real world examples where Exceed™ S PE has enabled converters to look at their designs in a different way. https://t.co/ifR2kXEC4J
  
 

  #ExceedS #PE #Sustainability #packaging",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1567213344490233856,"Please join us in congratulating our 2022 Pioneer Award winner, Taciana Peão Lopes! #PowerPlayAwards #DiversityInLNG",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1568270532629663745,"Join us at ILMA 2022, where we will discuss our groundbreaking SpectraSyn MaX™ PAO.
  
 

  Schedule a meeting at the conference with one of our Synthetic base stocks experts: https://t.co/qVta2C6MTM
  
 

  #fueleconomy #Syntheticbasestocks",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1567906889408647168,"Join us at ILMA 2022, where we will discuss our groundbreaking SpectraSyn MaX™ PAO.
  
 

  Schedule a meeting at the conference with one of our Synthetic base stocks experts https://t.co/GIBtfpYgKO
  
 

  #fueleconomy #syntheticbasestocks",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1567056254454882308,Andrew Barry and panel will be discussing the new #LNG trading paradigm session in just 30 minutes. Don’t miss it: https://t.co/a0OhRn5jGb. #Gastech,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
I0wvJuBh5Mk,"Most people don’t realize that tires typically lose about 2.4% air pressure/ month. And there’s already technology available today to eliminate air pressure lose. 
  To get the facts on how can halobutyl content in tire inner liner impact air retention, tire life and battery range, click here: https://www.exxonmobilchemical.com/en/products/butyl/butyl-rubber/butyl-rubber-air-retention-campaign-page?utm_source=youtube&utm_medium=social&utm_campaign=b_ev&utm_content=91255",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
U9gHxsp_vDs,"Exceed™ S performance polyethylene is a major leap forward in packaging performance and durability. Exceed™ S is an entirely new platform with industry-leading stiffness, toughness, and much easier processing. Learn more: https://www.exxonmobilchemical.com/en/products/polyethylene/exceed-s?utm_source=youtube&utm_medium=social&utm_campaign=pe_general&utm_content=101069",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
RBsHqeRMBCk,"In the final episode of ExxonMobil’s Talking Points video series, we meet with DNV GL at our Antwerp refinery for a game of pool to round up our IMO 2020 discussions, just weeks away from the 1st January 2020 deadline.
  
 

  DNV GL’s Christos Chryssakis, Business Development Manager, pairs up with ExxonMobil’s Luca Volta, Marine Fuels Venture Manager, and Eirik Nyhus, Director of Environment at DNV GL teams up with Joseph Star, ExxonMobil’s Global Aviation and Marine Offer Advisor. They debunk remaining industry myths and challenges likely to be faced in the immediate aftermath of IMO 2020 implementation. The discussion points cover enforcement issues, clarifying the “carriage ban”, alternative routes to compliance, cylinder oil transition, and a future beyond 2020.
  
 

  Chapters:
  
 

  • Availability and compatibility [00:43 – 02:56]
  • Lubrication and monitoring [02:57 – 06:05]
  • Enforcement and accidental non-compliance [06:06 – 10:45]
  • What is the carriage ban? [10:46 – 14:34]
  • Alternative compliance choices [14:35 – 16:27]
  • IMO 2020 myths [16:28 – 18:50]
  
 

  Missed the first five episodes of our ‘Talking Points’ series? Visit our Journey to 2020 webpage to watch the full series http://mobil.com/journey-to-2020.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
oytgxkYrbAA,"Is it too much to ask for improved durability and simplified operations? Exceed™ S is a new platform of performance polyethylene resins that is a technological leap forward in the science of simple. Exceed™ S is industry-leading stiffness, toughness, and fewer resins. A new era of food packaging, industrial, and agricultural applications. Learn more: https://www.exxonmobilchemical.com/en/products/polyethylene/exceed-s?utm_source=youtube&utm_medium=social&utm_campaign=pe_general&utm_content=101074",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0OR9aAb_QrU,"In the latest episode of ExxonMobil’s Talking Points video series, we met with the Maritime and Port Authority of Singapore (MPA) for a strategic discussion over a game of chess in the Port of Singapore. 
  
 

  Amidst the tactical moves, Luca Volta, Marine Fuels Venture Manager, ExxonMobil and Alan Lim, Deputy Director (Marine Services), MPA discuss the latest challenges of IMO 2020, from enforcement to alternative compliance choices such as scrubbers and LNG. 
  
 

  Chapters:
  Preparations for IMO 2020 [00:45-03:20] 
  Enforcement [03:21-05:04]
  Alternative compliance options [05:05-09:33] 
  Is the industry ready? [09:34-12:25] 
  
 

  And if you missed the first two episodes of our ‘Talking Points’ series, you can find the full series on our Journey to 2020 webpage http://mobil.com/journey-to-2020.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
M10-yRPyUIg,Exxtend™ technology helps enable society to expand the range of plastic materials that it recycles and will help maintain the performance of products over multiple recycling loops. Learn more: https://www.exxonmobilchemical.com/en/exxonmobil-chemical/sustainability/advanced-recycling-technology?utm_source=youtube&utm_medium=social&utm_campaign=chemical_advancement&utm_content=91282,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
ppxyuy-UTng,"Cat fines can destroy an engine’s liners within 1,000 hours if left unchecked. In the fourth of our “Engine Insights Series”, we explain why It is essential for vessel operators to monitor fuel quality and take proactive steps to reduce cat fine damage, rather than leaving things to chance…
  
 

  Find out more on (URL) https://www.exxonmobil.com/marine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
38pgnRnp8Dk,"Enable™ performance polyethylene is used to produce waterproofing membranes, geomembranes, greenhouse films and etc.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mhttja5G4WA,"By combining proprietary catalyst and process technology, Exceed™ XP delivers eXtreme Performance for a variety of ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
_YFiHlO0_Wo,"Supplying solutions to the primary and secondary packaging, agricultural and building & construction markets, the ExxonMobil ...",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
hV7W4CF1tBU,Learn more: ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
rQUMO2GzIUg,"Happy Chinese New Year! From all of us here at Esso, we would like to wish you and your family plenty of joy and prosperity for ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
dP9vP_--Wjk,Learn more about how ExxonMobil synthetics base stocks help formulating greases: ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
xznXwCnIyQY,Learn more about how ExxonMobil synthetic base stocks help formulating transmission oils: ...,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Gd6Sjnft7tw,Keeping track of your Esso Smiles points is a breeze with the Esso app. Find out more about the app: ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A51jLWVQ4mA,Learn how to download and set up the Esso app to enjoy a world of convenience and rewards. Find out more about the app: ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
iavbl7PjX20,View the full on-demand of the webinar: ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1oCdKEXaDXM,How Milacron is producing high-quality mini bumpers using ExxonMobil™ ICP PP resins as compounding base stocks.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
4oITQBBOnFA,Have you heard the our BIGGEST news yet? Now you can earn and redeem PC Optimum™ points at Esso™ stations across ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
fcW4PXT0g4g,Zero in on the performance properties that you need – Search for and customize the desired product data and sales specifications ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7RyZ_Kz1KLc,"Sponsored by ExxonMobil, graduate automotive engineering students at Clemson University's International Center for Automotive ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ftj4GbOQlOg,"Full-force effort to provide IPA hand sanitizer for the community – During the time of a global pandemic, a team of our own stepped ...",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
KQ4noGk1Q-o,Read more about our sustainability stories ...,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
YLTesHOvO-U,Learn more ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
H2-DBcT437Q,Silo bags: achieving dimensional stability and bag integrity together.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
xndiEfvHh3k,"Multi-material structures are difficult, if not impossible, to recycle with widely available mechanical processes. ExxonMobil has ...",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
GrFYFQT5lOA,"Catalysts & Technology Licensing Intro Video provides an overview on ExxonMobil's Refining, Chemical Manufacturing and Gas ...",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
YhJhJXPIv7o,Watch how the InFocus online lube optimization model lets you optimize lube product yield and quality with quick and easy ...,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
exH9zzNPbV0,"When you need to trigger a reaction, ExxonMobil catalysts are there. Learn how our catalysts are created with your processes in ...",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
aoAieytUWyc,Exceed™ XP and Enable™ performance PE polymers help converters create sustainable packaging solutions. For more ...,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
FOCNA6Za-KE,Full PE laminated solutions with Exceed™ XP and Enable™ performance PE polymers offer equal or better performance than ...,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
oQqBoU5Gxxc,Find out how radical changes in mobility are driving the need for maintenance-free tires with low air-loss rates. Exxpro™ 3563 ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HdaLqzzV6b8,Large appliance parts with an excellent impact/stiffness balance using ExxonMobil ICP PP resin.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
uAw9jhrdffk,What factors drive growth in the hygiene market? What do consumers want most in a hygiene product? Discover the solutions ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TdqotP2DexY,The first foamable polypropylene that enables you to unlock opportunities in high-volume applications that benefit from low ...,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
WJq-tutkDKQ,Injection molding cups with ExxonMobil™ ICP PP resins delivers outstanding impact strength for improved integrity and durability ...,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Icpr268roAY,"Learn why the manager of operations at Challenger Motor Freight, Inc. would recommend Esso Diesel Efficient Fuel to other fleets ...",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
xi7-VopxPXk,Learn about the benefits Holland Special Delivery experienced when they started using Esso Diesel Efficient fuel across their fleet ...,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
ST87CApokfo,"With the Speedpass + App, you're always in for a smooth ride. It's the only app that lets you pay the way you want, quickly earn PC ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
E9IivTP_zHg,"With the typical UK road trip lasting just under four hours it's important to keep everyone entertained, Esso asks Red Bull Racing ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
